"","vert_name_com","degree","betweenness","closeness","clust_coeff","pagerank","eigen_c"
"248",248,9,45.27121554782,0.000935453695042095,0.638888888888889,0.00126378437770286,0.046686499865152
"249",249,1,0,0.000784313725490196,0,0.000455487036808624,0.00602190277710217
"250",250,4,0,0.00075187969924812,1,0.000801097791067536,0.00651723034202011
"251",251,3,0.833333333333333,0.000722021660649819,0.666666666666667,0.0011015232427953,0.00211057094049245
"252",252,5,347.581402389505,0.000916590284142988,0.4,0.00124001369043824,0.0378140486682205
"253",253,18,6.26128158958729,0.0010752688172043,0.810457516339869,0.00172854187152578,0.219538483858689
"254",254,41,436.460709268857,0.00113636363636364,0.551219512195122,0.00371157799444784,0.398577207181287
"255",255,9,24.59705202924,0.00101419878296146,0.805555555555556,0.00114169564608318,0.111611441930493
"256",256,4,0.496986485344281,0.000906618313689937,0.666666666666667,0.000684526973425589,0.0339203885783705
"257",257,3,16.7675788431305,0.00086281276962899,0.333333333333333,0.000693600371831407,0.0193581364327305
"258",258,17,18.1755159749093,0.000960614793467819,0.514705882352941,0.00180405177567835,0.101866272244719
"259",259,24,42.6114401117441,0.00105708245243129,0.514492753623188,0.00229648940249876,0.194582305974219
"260",260,13,10.8939529482655,0.00101936799184506,0.666666666666667,0.00139460706543346,0.125865475267196
"261",261,44,268.468213893032,0.00117233294255569,0.509513742071882,0.00393090459368706,0.392420400182465
"262",262,21,50.3703929102952,0.00102986611740474,0.519047619047619,0.00209316900427659,0.1611180377494
"263",263,7,0.309547117765938,0.000980392156862745,0.809523809523809,0.000878710078801472,0.0884692224187229
"264",264,1,0,0.000871839581517001,0,0.000440739584606189,0.0147268326073448
"265",265,5,4.74977400674489,0.000892060660124889,0.6,0.000854233010051912,0.0294491468668497
"266",266,103,2350.13398248512,0.00131578947368421,0.359984770607272,0.00900601356206004,0.804006304020483
"267",267,14,9.61049417782208,0.00102986611740474,0.637362637362637,0.00148196829398425,0.125170161677519
"268",268,40,107.621137707302,0.00116009280742459,0.552564102564103,0.00355579245110856,0.36229996833242
"269",269,32,135.687633315402,0.00107642626480086,0.453629032258065,0.00309001758811318,0.240897991825013
"270",270,30,140.024259144852,0.00107066381156317,0.473563218390805,0.00293418223093846,0.236282292601677
"271",271,29,434.308083871636,0.00108342361863489,0.298029556650246,0.00326998086002076,0.173363429155697
"272",272,6,2.15806119231199,0.000960614793467819,0.666666666666667,0.000850254979013688,0.0523800480923554
"273",273,37,358.53732087992,0.00113250283125708,0.512012012012012,0.00358837868218742,0.310588396190428
"274",274,6,0,0.000973709834469328,1,0.000803519137978952,0.0841054208075998
"275",275,7,3.0216188771777,0.000901713255184851,0.523809523809524,0.000960949734519312,0.0465922628920017
"276",276,8,0.752463355317346,0.000953288846520496,0.892857142857143,0.00100595120205526,0.0708476716852796
"277",277,12,22.7848671003682,0.000991080277502478,0.575757575757576,0.00141694963728111,0.0981978220177064
"278",278,4,0.206971677559913,0.00088809946714032,0.666666666666667,0.000691785452487467,0.0312617861473919
"279",279,5,0,0.000916590284142988,1,0.00076467979027667,0.0447570989607047
"280",280,15,7.31921545542539,0.00101936799184506,0.657142857142857,0.00151042572311672,0.153621871256442
"281",281,16,12.777612025043,0.00102145045965271,0.683333333333333,0.00164070781271755,0.137620119649045
"282",282,2,0,0.000849617672047579,1,0.000521073792256037,0.0210802015026628
"283",283,82,1549.83724014048,0.00123762376237624,0.328515507377296,0.00747416269320661,0.565434332224793
"284",284,19,72.8066094971422,0.00106837606837607,0.608187134502924,0.00195218277648719,0.185181533086542
"285",285,8,4.30174944305156,0.000986193293885602,0.75,0.00100804292625511,0.0792002091346638
"286",286,12,7.73184907653486,0.000999000999000999,0.560606060606061,0.00133474812448527,0.100226874500414
"287",287,5,0.264492753623188,0.000836120401337793,0.9,0.00100630636209854,0.0174136608689058
"288",288,20,205.03516053403,0.00102040816326531,0.405263157894737,0.00240429207476942,0.141642450013113
"289",289,5,0.264492753623188,0.000836120401337793,0.9,0.00100630636209839,0.0174136608689058
"290",290,12,7.69563434775008,0.00099304865938431,0.5,0.00131809698953079,0.101017337650666
"291",291,13,2.06991226999589,0.000992063492063492,0.743589743589744,0.00134656456986109,0.129344420857565
"292",292,42,110.879334220245,0.00115874855156431,0.54006968641115,0.00369752114356107,0.39205071183632
"293",293,10,103.437493038494,0.00102249488752556,0.488888888888889,0.00135523688916374,0.0875328178757346
